,dist,curvature
808,8.08,0.5208788676564892
809,8.09,0.5203429117549264
810,8.1,0.5199010889798168
811,8.11,0.5195539924304083
812,8.120000000000001,0.5193022730931941
813,8.13,0.5191466416311927
814,8.14,0.5190878702486977
815,8.15,0.5178399448960542
816,8.16,0.5147852458417913
817,8.17,0.5115906608812509
818,8.18,0.5082585470640429
819,8.19,0.5047914174852507
820,8.2,0.5011919345212686
821,8.21,0.4974629027003166
822,8.22,0.4936072612405576
823,8.23,0.48962807629495225
824,8.24,0.48552853294231724
825,8.25,0.4813119269644746
826,8.26,0.47698165644968893
827,8.27,0.47254121326242926
828,8.28,0.46799417441912466
829,8.290000000000001,0.46334419340888794
830,8.3,0.4585949914973369
831,8.31,0.45375034905035616
832,8.32,0.44881409691336044
833,8.33,0.44379010788000256
834,8.34,0.4386822882824482
835,8.35,0.43349456973353007
836,8.36,0.42823090104900235
837,8.370000000000001,0.42289524037588727
838,8.38,0.4174915475508789
839,8.39,0.4120237767106429
840,8.4,0.40649586917117175
841,8.41,0.400911746598369
842,8.42,0.3952753044775779
843,8.43,0.38959040589901517
844,8.44,0.3838608756698756
845,8.45,0.37809049475457207
846,8.46,0.37228299505788787
847,8.47,0.3664420545480817
848,8.48,0.36057129272444166
849,8.49,0.3546742664288672
850,8.5,0.34875446599980126
851,8.51,0.3428153117652049
852,8.52,0.3368601508698897
853,8.53,0.33089225443109316
854,8.540000000000001,0.32491481501502456
855,8.55,0.31893094442608083
856,8.56,0.31294367179929217
857,8.57,0.30695594198598514
858,8.58,0.3009706142216979
859,8.59,0.2949904610649236
860,8.6,0.2890181675947218
861,8.61,0.28305633085486676
862,8.620000000000001,0.27710745953191135
863,8.63,0.2711739738543509
864,8.64,0.2652582056999761
865,8.65,0.25936239889720153
866,8.66,0.253488709714534
867,8.67,0.2476392075092633
868,8.68,0.24181587554259631
869,8.69,0.23602061193515184
870,8.700000000000001,0.2302552307558129
871,8.71,0.2245214632314562
872,8.72,0.21882095906607477
873,8.73,0.21315528785835675
874,8.74,0.20752594060707488
875,8.75,0.201934331294169
876,8.76,0.1963817985357576
877,8.77,0.1908696072918639
878,8.78,0.18539895062605477
879,8.790000000000001,0.17997095150665735
880,8.8,0.17458666464177577
881,8.81,0.16924707834061714
882,8.82,0.16395311639436871
883,8.83,0.15870563997002848
884,8.84,0.15350544951129508
885,8.85,0.14835328664091413
886,8.86,0.14324983605932015
887,8.870000000000001,0.1381957274349011
888,8.88,0.13319153728150243
889,8.89,0.12823779081927833
890,8.9,0.1233349638152826
891,8.91,0.11848348440055165
892,8.92,0.11368373486084078
893,8.93,0.10893605339837728
894,8.94,0.10424073586239527
895,8.950000000000001,0.0995980374464166
896,8.96,0.09500817435057732
897,8.97,0.09047132540751104
898,8.98,0.08598763367053507
899,8.99,0.08155720796310299
900,9.0,0.07718012438872901
901,9.01,0.07285642780070735
902,9.02,0.068586133231172
903,9.03,0.06436922727922098
904,9.040000000000001,0.06020566945789275
905,9.05,0.056095393500025625
906,9.06,0.05203830862306579
907,9.07,0.04803430075304368
908,9.08,0.04408323370802954
909,9.09,0.04018495034147489
910,9.1,0.036339273645920885
911,9.11,0.03254600781762164
912,9.120000000000001,0.028804939282711155
913,9.13,0.025115837685584504
914,9.14,0.021478456840212514
915,9.15,0.017892535645177607
916,9.16,0.01435779896318029
917,9.17,0.010873958465934678
918,9.18,0.007440713444434586
919,9.19,0.004057751569434352
920,9.200000000000001,0.0033391212421873843
921,9.21,0.003271983108044185
922,9.22,0.00320614605184299
923,9.23,0.003141567696659173
924,9.24,0.0030782072857342305
925,9.25,0.0030160256049062847
926,9.26,0.002954984909406756
927,9.27,0.002895048854666755
928,9.28,0.0028361824308796974
929,9.290000000000001,0.0027783519010863723
930,9.3,0.002721524742563332
931,9.31,0.002665669591311795
932,9.32,0.0026107561894574524
933,9.33,0.002556755335385013
934,9.34,0.002503638836443013
935,9.35,0.002451379464065449
936,9.36,0.0023999509111675213
937,9.370000000000001,0.002349327751681359
938,9.38,0.002299485402107258
939,9.39,0.002250400084963292
940,9.4,0.0022020487940247638
941,9.41,0.0021544092612505346
942,9.42,0.002107459925301189
943,9.43,0.0020611799015589783
944,9.44,0.002015548953565874
945,9.450000000000001,0.0019705474658004503
946,9.46,0.0019261564177202174
947,9.47,0.0018823573589994921
948,9.48,0.0018391323858979773
949,9.49,0.0017964641186984367
950,9.5,0.0017543356801562283
951,9.51,0.0017127306749061563
952,9.52,0.001671633169775846
953,9.53,0.0016310276749575282
954,9.540000000000001,0.0015908991259930912
955,9.55,0.001551232866529633
956,9.56,0.0015120146318053345
957,9.57,0.0014732305328279752
958,9.58,0.001434867041209722
959,9.59,0.0013969109746249024
960,9.6,0.0013593494828588542
961,9.61,0.001322170034417013
962,9.620000000000001,0.0012853604036664364
963,9.63,0.0012489086584823522
964,9.64,0.0012128031483740619
965,9.65,0.001177032493066405
966,9.66,0.001141585571513351
967,9.67,0.0011064515113220889
968,9.68,0.0010716196785673158
969,9.69,0.0010370796679755082
970,9.700000000000001,0.001002821293461063
971,9.71,0.0009688345789964005
972,9.72,0.0009351097497992426
973,9.73,0.0009016372238209998
974,9.74,0.0008684076035212836
975,9.75,0.000835411667913597
976,9.76,0.0008026403648688713
977,9.77,0.0007700848036632044
978,9.78,0.0007377362477576302
979,9.790000000000001,0.0007055861077974355
980,9.8,0.0006736259348199436
981,9.81,0.0006418474136594709
982,9.82,0.0006102423565390665
983,9.83,0.0005788026968389238
984,9.84,0.0005475204830316808
985,9.85,0.0005163878727754716
986,9.86,0.00048539712715552573
987,9.870000000000001,0.00045454060506621135
988,9.88,0.0004238107577245642
989,9.89,0.0003932001233078762
990,9.9,0.00036270132170739667
991,9.91,0.00033230704939074806
992,9.92,0.000302010074365644
993,9.93,0.00027180323123850554
994,9.94,0.00024167941636031356
995,9.950000000000001,0.00021163158305390411
996,9.96,0.000181652736915906
997,9.97,0.00015173593118707519
998,9.98,0.00012187426218501147
999,9.99,9.206086479327423e-05
1000,10.0,6.228890800097216e-05
1001,10.01,3.25515904872295e-05
1002,10.02,2.842136244609238e-06
1003,10.03,2.6846209763680276e-05
1004,10.040000000000001,5.6520185918633815e-05
1005,10.05,8.618651823761653e-05
1006,10.06,0.00011585192464930698
1007,10.07,0.00014552311925663494
1008,10.08,0.00017520681659321716
1009,10.09,0.00020490973587846447
1010,10.1,0.00023463860527663015
1011,10.11,0.0002644001661652182
1012,10.120000000000001,0.0002942011774211998
1013,10.13,0.0003240484197083669
1014,10.14,0.00035394869983687197
1015,10.15,0.00038390885509163706
1016,10.16,0.0004139357576467077
1017,10.17,0.00044403631900200843
1018,10.18,0.00045192332064285744
1019,10.19,0.00043375579423910815
1020,10.200000000000001,0.00041550486191222705
1021,10.21,0.00039717710300561963
1022,10.22,0.0003787791562524117
1023,10.23,0.0003603177129864965
1024,10.24,0.00034179951033603493
1025,10.25,0.0003232313243434336
1026,10.26,0.00030461996302445164
1027,10.27,0.0002859722593805871
1028,10.28,0.00026729506437878753
1029,10.290000000000001,0.0002485952399126106
1030,10.3,0.00022987965175922287
1031,10.31,0.0002111551625460955
1032,10.32,0.00019242862474172498
1033,10.33,0.00017370687368434824
1034,10.34,0.00015499672066234945
1035,10.35,0.00013630494606011367
1036,10.36,0.0001176382925826381
1037,10.370000000000001,9.900345857202588e-05
1038,10.38,8.040709142862062e-05
1039,10.39,6.185578114907066e-05
1040,10.4,4.335605399345734e-05
1041,10.41,2.491436629285776e-05
1042,10.42,6.5370984085559516e-06
1043,10.43,1.1769451146703507e-05
1044,10.44,2.9999071415314484e-05
1045,10.450000000000001,4.814564451981967e-05
1046,10.46,6.620315099751832e-05
1047,10.47,8.416567493637162e-05
1048,10.48,0.00010202740890465294
1049,10.49,0.00011978265866710381
1050,10.5,0.00013742584768168685
1051,10.51,0.00015495152137088704
1052,10.52,0.00017235435116262008
1053,10.53,0.00018962913829658745
1054,10.540000000000001,0.0002067708173939813
1055,10.55,0.00022377445977716758
1056,10.56,0.0002406352765624309
1057,10.57,0.0002573486214912345
1058,10.58,0.00027390999352289814
1059,10.59,0.00029031503917900024
1060,10.6,0.0003065595546411202
1061,10.61,0.00032263948760313186
1062,10.620000000000001,0.00033855093887903996
1063,10.63,0.00035429016376868226
1064,10.64,0.0003698535731836756
1065,10.65,0.000385237734536926
1066,10.66,0.00040043937239897303
1067,10.67,0.0004154553689254912
1068,10.68,0.0004302827640603058
1069,10.69,0.0004449187555191166
1070,10.700000000000001,0.00045936069855892064
1071,10.71,0.0004736061055390631
1072,10.72,0.00048765264528001284
1073,10.73,0.0005014981422260799
1074,10.74,0.0005151405754188089
1075,10.75,0.0005285780772878425
1076,10.76,0.0005418089322666666
1077,10.77,0.0005548315752399033
1078,10.78,0.0005676445898305846
1079,10.790000000000001,0.0005802467065341852
1080,10.8,0.0005926368007072965
1081,10.81,0.0006048138904194339
1082,10.82,0.0006167771341747919
1083,10.83,0.0006285258285125485
1084,10.84,0.0006400594054936789
1085,10.85,0.0006513774300815528
1086,10.86,0.0006624795974248678
1087,10.870000000000001,0.0006733657300503367
1088,10.88,0.0006840357749726966
1089,10.89,0.0006944898007305381
1090,10.9,0.0007047279943539279
1091,10.91,0.0007147506582728888
1092,10.92,0.0007245582071727693
1093,10.93,0.0007341511648041297
1094,10.94,0.0007435301607538591
1095,10.950000000000001,0.0007526959271844484
1096,10.96,0.0007616492955474836
1097,10.97,0.0007703911932784062
1098,10.98,0.0007789226404779399
1099,10.99,0.0007872447465863461
1100,11.0,0.0007953587070564176
1101,11.01,0.0008032658000304054
1102,11.02,0.0008109673830256945
1103,11.03,0.0008184648896352346
1104,11.040000000000001,0.0008257598262463231
1105,11.05,0.0008328537687829229
1106,11.06,0.0008397483594754445
1107,11.07,0.0008464453036625081
1108,11.08,0.0008529463666273557
1109,11.09,0.000859253370473871
1110,11.1,0.0008653681910442467
1111,11.11,0.0008712927548824379
1112,11.120000000000001,0.000877029036245017
1113,11.13,0.0008825790541638558
1114,11.14,0.0008879448695724725
1115,11.15,0.0008931285826753579
1116,11.16,0.005362052300355799
1117,11.17,0.015340247884172969
1118,11.18,0.025184553713711384
1119,11.19,0.03490445367757122
1120,11.200000000000001,0.04450904660862752
1121,11.21,0.05400707050886867
1122,11.22,0.06340692534143916
1123,11.23,0.07271669433667823
1124,11.24,0.08194416390097252
1125,11.25,0.0910968422205939
1126,11.26,0.10018197664608144
1127,11.27,0.10920656993557558
1128,11.28,0.11817739542911243
1129,11.290000000000001,0.12710101121984127
1130,11.3,0.1359837733823464
1131,11.31,0.14483184831321522
1132,11.32,0.15365122423380503
1133,11.33,0.162447721900766
1134,11.34,0.17122700456552908
1135,11.35,0.17999458721990036
1136,11.36,0.1887558451610965
1137,11.370000000000001,0.19751602190598921
1138,11.38,0.2062802364810003
1139,11.39,0.21505349011080563
1140,11.4,0.2238406723259505
1141,11.41,0.23264656650674
1142,11.42,0.2414758548777525
1143,11.43,0.2503331229636113
1144,11.44,0.2592228635234371
1145,11.450000000000001,0.26814947994940297
1146,11.46,0.2771172891638936
1147,11.47,0.28613052399381855
1148,11.48,0.29519333503198997
1149,11.49,0.304309791981761
1150,11.5,0.313483884480653
1151,11.51,0.3227195223967357
1152,11.52,0.3320205355896137
1153,11.53,0.34139067312596055
1154,11.540000000000001,0.3508336019376482
1155,11.55,0.3603529049088778
1156,11.56,0.36995207837698346
1157,11.57,0.3796345290300081
1158,11.58,0.3894035701826357
1159,11.59,0.39926241741073176
1160,11.6,0.40921418352342626
1161,11.61,0.41926187285060607
1162,11.620000000000001,0.429408374822792
1163,11.63,0.4396564568195014
1164,11.64,0.4500087562618549
1165,11.65,0.4604677719247133
1166,11.66,0.47103585444388013
1167,11.67,0.48171519599408924
1168,11.68,0.4925078191143
1169,11.69,0.503415564658074
1170,11.700000000000001,0.5144400788482856
1171,11.71,0.5255827994177359
1172,11.72,0.5368449408199657
1173,11.73,0.5482274784980207
1174,11.74,0.5597311322030962
1175,11.75,0.5713563483599854
1176,11.76,0.5831032814821246
1177,11.77,0.5949717746457629
1178,11.78,0.6069613390408062
1179,11.790000000000001,0.6190711326246195
1180,11.8,0.6312999379153538
1181,11.81,0.6436461389726426
1182,11.82,0.6561076976263046
1183,11.83,0.6686821290274764
1184,11.84,0.6813664766141841
1185,11.85,0.6941572865867609
1186,11.86,0.7070505820451939
1187,11.870000000000001,0.720041836898174
1188,11.88,0.733125949734208
1189,11.89,0.7462972178327631
1190,11.9,0.7595493115274651
1191,11.91,0.7728752491561187
1192,11.92,0.786267372857015
1193,11.93,0.7997173254959999
1194,11.94,0.8132160290340016
1195,11.950000000000001,0.8267536646695138
1196,11.96,0.8403196551143031
1197,11.97,0.8539026493831363
1198,11.98,0.8674905104988376
1199,11.99,0.8810703065315698
1200,12.0,0.8946283054055929
1201,12.01,0.9081499739166597
1202,12.02,0.9216199814082575
1203,12.030000000000001,0.9350222085535924
1204,12.040000000000001,0.9483397616824518
1205,12.05,0.9615549930765266
1206,12.06,0.9746495276323598
1207,12.07,0.9876042962581392
1208,12.08,1.0003995763267703
1209,12.09,1.0130150394539896
1210,12.1,1.0254298068101901
1211,12.11,1.0376225120840321
1212,12.120000000000001,1.0495713721601156
1213,12.13,1.061254265443333
1214,12.14,1.0726488176824311
1215,12.15,1.083732495011739
1216,12.16,1.0944827038429241
1217,12.17,1.1048768970677652
1218,12.18,1.1148926859464914
1219,12.19,1.124507956907483
1220,12.200000000000001,1.1337009923979309
1221,12.21,1.1252511371938816
1222,12.22,1.1101444509868554
1223,12.23,1.094855189039793
1224,12.24,1.0794121014941975
1225,12.25,1.0638428273409
1226,12.26,1.0481738335076793
1227,12.27,1.0324303673415478
1228,12.280000000000001,1.0166364217107067
1229,12.290000000000001,1.0008147118487238
1230,12.3,0.984986663002591
1231,12.31,0.9691724079311803
1232,12.32,0.9533907932486266
1233,12.33,0.9376593936634898
1234,12.34,0.9219945331406962
1235,12.35,0.9064113120667577
1236,12.36,0.8909236395333942
1237,12.370000000000001,0.8755442699043242
1238,12.38,0.8602848428842499
1239,12.39,0.8451559263672632
1240,12.4,0.8301670614016327
1241,12.41,0.8153268086695378
1242,12.42,0.8006427959400758
1243,12.43,0.7861217660135251
1244,12.44,0.7717696247317684
1245,12.450000000000001,0.7575914886838345
1246,12.46,0.7435917322871656
1247,12.47,0.7297740339725234
1248,12.48,0.7161414212448209
1249,12.49,0.7026963144323263
1250,12.5,0.6894405689736596
1251,12.51,0.6763755161247789
1252,12.52,0.6635020019978682
1253,12.530000000000001,0.650820424870061
1254,12.540000000000001,0.6383307707229909
1255,12.55,0.6260326469939989
1256,12.56,0.6139253145372658
1257,12.57,0.6020077178077511
1258,12.58,0.5902785132931071
1259,12.59,0.5787360962291351
1260,12.6,0.5673786256427321
1261,12.61,0.5562040477731002
1262,12.620000000000001,0.5452101179271033
1263,12.63,0.534394420828682
1264,12.64,0.5237543895249517
1265,12.65,0.5132873229136974
1266,12.66,0.502990401957647
1267,12.67,0.4928607046511499
1268,12.68,0.48289521980485095
1269,12.69,0.4730908597127099
1270,12.700000000000001,0.46344447176467446
1271,12.71,0.4539528490663876
1272,12.72,0.444612740125824
1273,12.73,0.4354208576643587
1274,12.74,0.42637388660737435
1275,12.75,0.4174684913075906
1276,12.76,0.4087013220513633
1277,12.77,0.4000690208961134
1278,12.780000000000001,0.3915682268841483
1279,12.790000000000001,0.3831955806761147
1280,12.8,0.37494772864446524
1281,12.81,0.3668213264651251
1282,12.82,0.3588130422452966
1283,12.83,0.3509195592068799
1284,12.84,0.3431375779958075
1285,12.85,0.3354638185882219
1286,12.86,0.3278950218701619
1287,12.870000000000001,0.32042795089344595
1288,12.88,0.31305939183522485
1289,12.89,0.3057861546830395
1290,12.9,0.29860507366521494
1291,12.91,0.291513007444876
1292,12.92,0.28450683909440877
1293,12.93,0.2775834758657599
1294,12.94,0.2707398487732741
1295,12.950000000000001,0.2639729119855374
1296,12.96,0.25727964207717163
1297,12.97,0.2506570371000726
1298,12.98,0.244102115519971
1299,12.99,0.23761191501248127
1300,13.0,0.2311834911279642
1301,13.01,0.2248139158315614
1302,13.02,0.2185002759237056
1303,13.030000000000001,0.21223967134562083
1304,13.040000000000001,0.2060292133727472
1305,13.05,0.19986602270393738
1306,13.06,0.193747227434928
1307,13.07,0.18766996093759086
1308,13.08,0.18163135962910784
1309,13.09,0.17562856063907142
1310,13.1,0.16965869936875108
1311,13.11,0.16371890694894714
1312,13.120000000000001,0.15780630758606476
1313,13.13,0.15191801579896108
1314,13.14,0.14605113354142626
1315,13.15,0.1402027472067089
1316,13.16,0.13436992450938012
1317,13.17,0.12854971123931277
1318,13.18,0.12273912788165056
1319,13.19,0.11693516609617266
1320,13.200000000000001,0.11113478504851572
1321,13.21,0.10533490758515553
1322,13.22,0.09953241624391433
1323,13.23,0.09372414908995635
1324,13.24,0.08790689529579908
1325,13.25,0.08295630939011883
1326,13.26,0.08237348810577252
1327,13.27,0.08178557665167537
1328,13.280000000000001,0.0811925710403948
1329,13.290000000000001,0.08059446754000933
1330,13.3,0.0799912626807977
1331,13.31,0.0793829532566284
1332,13.32,0.07876953632619432
1333,13.33,0.0781510092142518
1334,13.34,0.0775273695128744
1335,13.35,0.07689861508271237
1336,13.36,0.07626474405425607
1337,13.370000000000001,0.07562575482910744
1338,13.38,0.0749816460812645
1339,13.39,0.07433241675840596
1340,13.4,0.07367806608319581
1341,13.41,0.07301859355459449
1342,13.42,0.0723539989491834
1343,13.43,0.07168428232250426
1344,13.44,0.07100944401041209
1345,13.450000000000001,0.07032948463044594
1346,13.46,0.06964440508321673
1347,13.47,0.06895420655380989
1348,13.48,0.06825889051321303
1349,13.49,0.06755845871976117
1350,13.5,0.06685291322060327
1351,13.51,0.06614225635319415
1352,13.52,0.06542649074680872
1353,13.530000000000001,0.06470561932408266
1354,13.540000000000001,0.06397964530257866
1355,13.55,0.06324857219638219
1356,13.56,0.0625124038177263
1357,13.57,0.0617711442786429
1358,13.58,0.061024797992651356
1359,13.59,0.060273369676474974
1360,13.6,0.059516864351794194
1361,13.61,0.058755287347033065
1362,13.620000000000001,0.057988644299183635
1363,13.63,0.05721694115566634
1364,13.64,0.05644018417622933
1365,13.65,0.05565837993488899
1366,13.66,0.0548715353219092
1367,13.67,0.054079657545825645
1368,13.68,0.053282754135510126
1369,13.69,0.052480832942283964
1370,13.700000000000001,0.05167390214206989
1371,13.71,0.05086197023760018
1372,13.72,0.050045046060662846
1373,13.73,0.04922313877440555
1374,13.74,0.04839625787568195
1375,13.75,0.047564413197457106
1376,13.76,0.04672761491125687
1377,13.77,0.045885873529676054
1378,13.780000000000001,0.04503919990894037
1379,13.790000000000001,0.04418760525152018
1380,13.8,0.043331101108804206
1381,13.81,0.04246969938382874
1382,13.82,0.04160341233406469
1383,13.83,0.040732252574262044
1384,13.84,0.03985623307936048
1385,13.85,0.038975367187450566
1386,13.86,0.038089668602804
1387,13.870000000000001,0.03719915139896457
1388,13.88,0.0363038300218992
1389,13.89,0.03540371929321594
1390,13.9,0.03449883441344278
1391,13.91,0.0335891909653743
1392,13.92,0.0326748049174802
1393,13.93,0.03175569262738565
1394,13.94,0.03083187084540968
1395,13.950000000000001,0.029903356718178786
1396,13.96,0.028970167792299918
1397,13.97,0.028032322018107042
1398,13.98,0.027089837753473886
1399,13.99,0.026142733767690326
1400,14.0,0.025191029245415355
1401,14.01,0.024234743790688712
1402,14.02,0.02327389743101963
1403,14.030000000000001,0.022308510621537617
1404,14.040000000000001,0.021338604249216055
1405,14.05,0.02036419963715909
1406,14.06,0.0193853185489615
1407,14.07,0.01840198319313291
1408,14.08,0.01741421622759114
1409,14.09,0.016422040764223364
1410,14.1,0.015425480373508419
1411,14.11,0.014424559089214268
1412,14.120000000000001,0.013419301413152068
1413,14.13,0.012409732320000075
1414,14.14,0.011395877262190709
1415,14.15,0.010377762174858517
1416,14.16,0.009355413480853994
1417,14.17,0.00832885809581271
1418,14.18,0.007298123433212951
1419,14.19,0.006263237409898139
1420,14.200000000000001,0.005224228450799187
1421,14.21,0.004181125494610894
1422,14.22,0.0031339579990568253
1423,14.23,0.002082755946305548
1424,14.24,0.0010275498484175187
1425,14.25,3.1629248417320777e-05
1426,14.26,0.0005838398723487734
1427,14.27,0.0004947890729174827
1428,14.280000000000001,0.0004054159355407839
1429,14.290000000000001,0.00031571218134892926
1430,14.3,0.00022566943269361554
1431,14.31,0.00013527921116163457
1432,14.32,4.4532935035908116e-05
1433,14.33,4.657808334009958e-05
1434,14.34,0.00013806264025724796
1435,14.35,0.00022992964339522992
1436,14.36,0.0003221881146381551
1437,14.370000000000001,0.00041484719295313885
1438,14.38,0.0005079161373309692
1439,14.39,0.0006014043298116443
1440,14.4,0.0006953212785342676
1441,14.41,0.0007896766209175228
1442,14.42,0.0008844801268688752
1443,14.43,0.0009797417020875417
1444,14.44,0.001075471391441587
1445,14.450000000000001,0.0011716793824264541
1446,14.46,0.0012683760087051543
1447,14.47,0.0013655717537347663
1448,14.48,0.0014632772544802566
1449,14.49,0.0015615033052195806
1450,14.5,0.0016602608614419612
1451,14.51,0.0017595610438429076
1452,14.52,0.0018594151424186857
1453,14.530000000000001,0.0019598346206749014
1454,14.540000000000001,0.002060831119889056
1455,14.55,0.002162416463577492
1456,14.56,0.002264602661987146
1457,14.57,0.0023674019167444415
1458,14.58,0.002470826625616585
1459,14.59,0.0025748893873964247
1460,14.6,0.002679603006915476
1461,14.61,0.002784980500188388
1462,14.620000000000001,0.0028910350996941415
1463,14.63,0.002997780259797101
1464,14.64,0.0031052296623136776
1465,14.65,0.0032133972222286966
1466,14.66,0.0033222970935665825
1467,14.67,0.0034319436754219348
1468,14.68,0.0035423516181560645
1469,14.69,0.0036535358297629028
1470,14.700000000000001,0.0037655114824122447
1471,14.71,0.0038782940191742755
1472,14.72,0.0039918991609326285
1473,14.73,0.0041063429134915504
1474,14.74,0.004221641574884541
1475,14.75,0.004337811742890305
1476,14.76,0.004454870322763983
1477,14.77,0.004572834535190196
1478,14.780000000000001,0.004691721924466265
1479,14.790000000000001,0.004811550366922374
1480,14.8,0.0049323380795885975
1481,14.81,0.005054103629115647
1482,14.82,0.005176865940958939
1483,14.83,0.005300644308835021
1484,14.84,0.005425458404460463
1485,14.85,0.005551328287582225
1486,14.86,0.005678274416310048
1487,14.870000000000001,0.005806317657762791
1488,14.88,0.005935479299037755
1489,14.89,0.006065781058517028
1490,14.9,0.006197245097520536
1491,14.91,0.006329894032320587
1492,14.92,0.006463750946529106
1493,14.93,0.006598839403872935
1494,14.94,0.006735183461370437
1495,14.950000000000001,0.0068728076829234685
1496,14.96,0.007011737153342182
1497,14.97,0.007151997492817001
1498,14.98,0.007293614871855061
1499,14.99,0.007436616026698364
1500,15.0,0.007581028275242863
1501,15.01,0.007726879533475687
1502,15.02,0.007874198332451402
1503,15.030000000000001,0.00802301383582864
1504,15.040000000000001,0.008173355857986394
1505,15.05,0.008325254882745142
1506,15.06,0.008478742082714387
1507,15.07,0.00863384933929126
1508,15.08,0.008790609263337268
1509,15.09,0.008949055216558144
1510,15.1,0.009109221333615504
1511,15.11,0.00927114254500002
1512,15.120000000000001,0.009434854600695255
1513,15.13,0.009600394094665617
1514,15.14,0.009767798490200867
1515,15.15,0.009937106146152105
1516,15.16,0.010108356344096158
1517,15.17,0.010281589316466267
1518,15.18,0.01045684627568957
1519,15.19,0.010634169444372342
1520,15.200000000000001,0.01081360208657805
1521,15.21,0.010995188540243298
1522,15.22,0.01117897425078142
1523,15.23,0.011365005805933892
1524,15.24,0.01155333097209381
1525,15.25,0.008800648803651213
1526,15.26,0.004636402875569332
1527,15.27,0.00042765213878870887
1528,15.280000000000001,0.0038273561999476193
1529,15.290000000000001,0.008130429649981128
1530,15.3,0.012483432665006901
1531,15.31,0.016888288957339532
1532,15.32,0.021346983929444643
1533,15.33,0.025861567210585433
1534,15.34,0.03043415531047444
1535,15.35,0.03506693439425123
1536,15.36,0.03976216318443826
1537,15.370000000000001,0.044522175995754816
1538,15.38,0.04934938590895631
1539,15.39,0.05424628809014574
1540,15.4,0.05921546326226653
1541,15.41,0.0642595813357528
1542,15.42,0.0693814052056453
1543,15.43,0.07458379472271327
1544,15.44,0.07986971084649935
1545,15.450000000000001,0.08524221998836222
1546,15.46,0.09070449855304005
1547,15.47,0.09625983768742495
1548,15.48,0.10191164824554874
1549,15.49,0.1076634659790507
1550,15.5,0.11351895696266179
1551,15.51,0.11948192326439518
1552,15.52,0.1255563088704372
